Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.01337457341777386,0,0.0002325985802962177,180,0.03880187962005401,180
38.75248015873016,0.0004583291458356837,128.2788371299046,0.0007893282986079467,159.1241257938114,0.06785158305355217,137.2638027318212
77.50496031746032,0.0003623810808879435,121.1730086668404,0.000337192606591465,27.03852625569247,0.03175437361520814,121.9126565154261
116.2574404761905,0.0001524799131856727,134.8772534684661,0.0004831696767508949,17.06665630482822,0.01114183639431726,106.2772788428567
155.0099206349206,0.0001164757581260979,110.880638993217,0.0004496187371143962,10.0144000880743,0.01943456736254523,130.8740989758295
193.7624007936508,8.888048692431439e-05,136.6082293783317,0.0004447276605970894,16.46654550132544,0.008000839981591519,129.9623319073082
232.514880952381,4.964650058245235e-05,146.6923956156875,0.0004047273500322151,3.63839458980762,0.006805277429835423,147.2164781375699
271.2673611111111,1.657499843156261e-05,101.9197478005658,0.0004937542926547467,7.927086858675538,0.005717933655138493,81.62170643954671
310.0198412698413,6.27133686321424e-05,129.906970543312,0.0004259435313535033,4.729102377653996,0.005350349025789899,107.1027171385212
348.7723214285714,1.587416677294708e-05,131.8133426304825,0.0004320740650734581,5.976262072096929,0.01019143620247371,138.4679596552708
387.5248015873016,3.192986972857597e-05,142.3340771601864,0.0004436680910148878,177.258960908431,0.002677602237625954,133.1136946778834
426.2772817460317,4.806249569739333e-05,135.3689906846925,0.0004649694337619587,6.362032714686418,0.003280212169126144,173.9409786037459
465.0297619047619,8.687066426407227e-05,135.6459065613579,0.00044933872155191,4.989609966841348,0.007765229549923155,75.69627257569363
503.782242063492,4.721580017719216e-05,145.5121096739203,0.0004333605894780963,3.169424235389614,0.004510263515054782,105.2331422654753
542.5347222222222,9.487946025698066e-05,131.5453067577891,0.0004061855084509611,2.57904979277918,0.007620270509158409,131.9923576651422
581.2872023809524,4.119341089498719e-05,143.5263058561199,0.0004119799071147523,2.761844309380233,0.001530196028638869,86.5615681447653
620.0396825396825,3.74900860747991e-05,152.539980073272,0.0004047350373168779,0.9270946475049081,0.001014326757114216,133.1032789159135
658.7921626984127,5.971239707505087e-05,55.34965905538495,0.0004860568708636967,6.427422150784669,0.007094740402693569,71.68271118604814
697.5446428571429,1.558086173032916e-05,160.2250349713296,0.0003852552707063148,6.655521482489247,0.003120304843132836,110.7908845344477
736.297123015873,4.767991381899557e-05,11.03635982340904,0.0004190366523858497,177.3875619091999,0.004675266205849444,136.7914223971741
775.0496031746031,8.680720131388563e-05,150.4470657071848,0.0003983687922651714,1.570245918179248,0.001876193225411819,51.81481708003252
813.8020833333334,5.643341464093487e-05,145.4589576833735,0.0003911859850376447,0.6571442311713799,0.001852075993807528,78.11823325874248
852.5545634920635,3.43519612598027e-05,27.05853416275578,0.0004647552346852218,6.11105582083366,0.004980761108460962,88.65499752209138
891.3070436507936,3.399631959077685e-05,171.5015584063759,0.0004581204896974,172.8292046862124,0.002108726924384983,122.2617750797658
930.0595238095239,3.293997197302766e-05,162.5692409330503,0.0004601488820305115,178.9260520971717,0.00254623588226676,153.4770814801755
968.812003968254,5.633388138536848e-05,160.0806831101714,0.0004257999095935423,177.7841909058511,0.002829096692951636,59.87459701374399
1007.564484126984,2.380475991882402e-05,153.0358347229956,0.0004618140841193389,2.250161216408338,0.002346433585454599,79.40292062281056
1046.316964285714,5.420697709458311e-05,121.5960512455929,0.0004328052681938418,9.926562670564573,0.005070565800664115,97.98420573739803
1085.069444444444,5.973251113078895e-05,141.5961469799281,0.0004343705367946226,175.5810139661702,0.00131155905237905,121.4767713029523
1123.821924603175,5.149498133864137e-05,163.8171748141923,0.0004452774591069044,2.014897325418174,0.001383486649453824,148.0578840220795
1162.574404761905,4.352377763350556e-05,172.5503553521032,0.0004354893383968605,0.8335103428518973,0.003644253740182734,49.04050284478037
1201.326884920635,1.516960188588423e-06,35.8114894930908,0.000459576584233604,1.148263806177059,0.002521584777952027,74.22944629812783
1240.079365079365,2.051927628817484e-05,24.17139205919095,0.0004152270888649687,1.504168083885324,0.00434214695426749,106.9216513658742
1278.831845238095,5.329043037993856e-05,139.4473382732004,0.0004068781099559358,3.33960564348411,0.0003825684426741002,63.71814418657095
1317.584325396825,2.613161818224157e-05,122.8307780435737,0.0004532189434409745,175.401854472956,0.0009161263133138,93.86062039105261
1356.336805555555,3.165027992551516e-05,153.341258479641,0.0004400101343870985,176.2886243472389,0.004037811102855231,54.17655687479661
1395.089285714286,3.348490278755601e-05,17.25111296174086,0.0004751257657574529,172.4180178847272,0.00199365331561713,89.75259069848229
1433.841765873016,4.059029569648275e-05,142.1155185082492,0.0004590981725424174,2.155849552632436,0.002974506928950917,119.0505966697325
1472.594246031746,7.659417401538886e-06,127.7898259449757,0.0004775206658141674,179.0240087378185,0.001560213362002051,5.698533960956714
1511.346726190476,5.012058379774528e-05,117.0434192401486,0.0004288491833201307,5.041469954271464,0.00111602239236043,51.85944058194922
1550.099206349206,2.280958216809158e-05,141.2228379313532,0.0004402737163840436,173.5813717704861,0.003792088171443376,63.24666841028974
1588.851686507936,5.948746380312743e-05,133.430359872081,0.0004386264515078141,0.5200991413010554,0.001621288337828283,90.65537606722874
1627.604166666667,5.750009681273475e-05,118.3080668095544,0.0004567754873798654,178.1557517757188,0.001954838532611614,133.9562097106355
1666.356646825397,8.765105731680681e-05,155.8908074194556,0.0003992579832760889,175.4979408332543,0.002024580602157427,16.29192268715334
1705.109126984127,3.551111362170964e-05,125.2399374389913,0.00047576490817241,173.7618984577023,0.001455714031067676,58.21248805851713
1743.861607142857,3.624929760659203e-05,100.9988226898752,0.0004465890810525666,177.3899125358148,0.0031756450153426,73.37675956775132
1782.614087301587,6.002397119721008e-05,4.25189359057763,0.0004286518867600104,171.1500845581212,0.0003732029173616507,73.28469442014205
1821.366567460317,5.361653921907575e-05,164.8489502373413,0.0004315547026709434,175.9971701398631,0.001115732704400432,106.8447882444061
1860.119047619048,5.638274843777612e-05,159.4101860065873,0.000426996892644002,175.8761941231153,0.002255183557123909,21.59711555441999
1898.871527777778,3.188115979572709e-05,101.4832112392911,0.0004799482056632575,178.8065699676614,0.001523043445045354,63.98338782161651
1937.624007936508,6.595756651645387e-05,27.41237705165146,0.0004681218202241447,169.5378696608789,0.002493901263213253,79.84442379385432
1976.376488095238,6.633199983800645e-05,167.9612145585051,0.0003947159239091223,176.1531990741669,0.0001819560315851399,29.79033122618992
2015.128968253968,4.490024126547116e-05,150.9774265235718,0.0004389846023091416,170.6718466421108,0.0006639711276107864,79.37237876186842
2053.881448412698,4.191309730094068e-05,138.3023832862378,0.000424541300035357,174.2511603690907,0.002170543001229981,30.72158333865358
2092.633928571428,5.025372507493014e-05,93.73906562685215,0.0004801169959836477,179.4790465639355,0.001463260358343285,75.2492105138261
2131.386408730159,5.720478315958763e-05,121.6213342974991,0.0004394567093005526,0.7250989235737038,0.002205920050082412,80.51643405456458
2170.138888888889,3.782098945126823e-05,80.69088977786932,0.0004710572465485275,173.8837589167421,0.0009241022568330776,142.2036519575676
2208.891369047619,5.674480260855357e-05,123.4839728272134,0.000438668933858778,0.6311232816507113,0.00145576006347467,54.21431751658901
2247.643849206349,4.137123785040514e-05,169.8984296156416,0.0004753883345660377,3.450136059836607,0.002280151496677641,37.79949516765933
2286.39632936508,4.928506072184708e-05,149.2822805324536,0.0004354477347538643,177.6676382722323,0.0006620401604346857,122.7515350319632
2325.14880952381,6.158473211165939e-05,159.3971606881228,0.0004254977148465349,174.4787337038746,0.0004954556944323362,81.19843305589364
2363.90128968254,2.666335957023096e-05,160.4710844521687,0.0004366651800623266,177.8381228689327,0.001609919110241878,166.7428314382297
2402.65376984127,4.187776460452109e-05,111.5063781237653,0.0004303716063427106,1.807817948269996,0.001098722759440199,28.13082294734943
2441.40625,3.9154371091923e-05,147.5806452043569,0.0004481961168468283,174.8172595130878,0.001808984871121705,62.28798634434938
2480.15873015873,4.751817463562316e-05,141.4310934011817,0.0004800348013745607,176.2152943288504,0.0002194702076519495,90.66078243336732
2518.91121031746,1.486687392515307e-05,136.0247343357594,0.000485574034565773,173.8831276501863,0.0002725207784896729,89.35850395371052
2557.66369047619,3.338681358717621e-05,111.9473149454962,0.0004761572938097405,178.5455193472582,0.001401656818665487,28.59844803167153
2596.41617063492,9.532332747745695e-07,102.7678810157396,0.0004402901798692228,175.9429034241639,0.0008740784924420666,48.68277870315855
2635.168650793651,2.941676259953621e-05,123.8020107269426,0.0004563258893970794,1.244788020384557,0.001664602135407418,76.15563300465955
2673.921130952381,3.106376795229963e-05,133.6856529549263,0.0004996981689006734,174.838120982664,0.0004387170842493683,168.8294905651287
2712.673611111111,4.675087918508511e-05,79.54014023370611,0.0004754961136913468,177.41572555396,0.001020393678125649,14.32587326387988
2751.426091269841,7.365048337111766e-05,132.6033647144029,0.0004108069871739543,4.100907625278168,0.001520459807096206,33.59919538755053
2790.178571428572,2.337554671071344e-05,126.8424658177083,0.0005048739912617019,176.3994727927239,0.0009926358860603288,88.40610545980698
2828.931051587302,7.622847543326419e-05,161.3547330856371,0.0003754040392839069,0.6252744909248757,0.001218276458097222,126.6910672744605
2867.683531746032,1.880447508308692e-05,94.31218742511717,0.0004215756118481515,178.2945200942223,0.0007250304987871087,154.5914791425292
2906.436011904762,3.172953859774777e-05,141.3679435861756,0.0004762563646748996,178.2381663344881,0.0007864943038521606,27.33864387421968
2945.188492063492,5.935163440790045e-05,135.7712627845741,0.0004343646106767374,179.4627216147496,0.002080121215932684,32.79392514370384
2983.940972222222,5.471126950616989e-05,133.7986926054673,0.0004560093368122747,174.7813069428873,0.0007195971974010341,76.42649801117439
3022.693452380952,7.623990239290194e-05,160.9712791953644,0.0004538470094153505,177.7837702639036,0.001716356076100514,65.02182541468423
3061.445932539682,4.431659366088351e-05,132.2529464139164,0.0004458454607711687,177.9255327598644,0.0008823774171304131,121.6373267612702
3100.198412698413,5.574045025762259e-05,126.655777346517,0.0004381159026808469,0.7325407426074569,0.0009995582736979734,62.00948985748146
3138.950892857143,8.963695264033295e-05,150.7306722265839,0.0004292172954681907,178.9565591655387,0.0006185055801635704,2.546250924661443
3177.703373015873,1.798675792749826e-05,90.60930119272803,0.000468670210002603,179.3354809660429,0.0002739963262005091,68.66015281025456
3216.455853174603,4.193504499894512e-05,139.2501107749608,0.0004521404051455817,169.9613000281649,0.0002817409566959035,0.4102861157313379
3255.208333333333,1.211037466374057e-05,129.5234428774735,0.0004337261393069028,172.3932799833129,0.001376902605219926,137.2486051747189
3293.960813492064,0.0001021244938116806,155.9560375275508,0.0004139615368273489,175.8942037298299,0.0003315218780118715,60.25378984244226
3332.713293650794,3.357230440025358e-05,30.27636899791948,0.000465595717539869,171.2366227748266,0.001821183220052852,55.22340685770475
3371.465773809524,6.27431091014686e-06,83.64182603926804,0.0004609175064810997,174.8770379643135,0.0001355481137841687,139.6867643666288
3410.218253968254,2.397456598131568e-05,111.2479453999159,0.0004805357886590259,174.6058788907753,0.0002959919767767873,150.8403286276944
3448.970734126984,4.973220629240187e-05,123.1270915735261,0.0004693204112513793,174.6655339855982,0.001519181296218914,3.265933328679183
3487.723214285714,3.330788969907738e-05,101.253243440901,0.0004679898036198585,173.9401777997021,0.0005989685686948533,76.88080153040973
3526.475694444444,4.446765101497311e-05,156.2938062030636,0.0004563933372418216,171.0111474802477,0.0004975997610620963,38.30410935577773
3565.228174603174,6.129476790838941e-05,34.00788282151089,0.0004875920925530961,172.3579832680319,0.001100541672860185,57.90420730717948
3603.980654761905,7.020848145909662e-05,93.68180780342293,0.000471056463934669,177.607777116947,0.0006534545138963172,16.82509984662794
3642.733134920635,8.525495997228152e-05,114.8764066335283,0.0004092764341841898,174.711920755823,0.002236232243618687,175.256506115506
3681.485615079365,0.001509303139747762,57.11271169654227,0.001220547104165581,154.0828923744295,0.0005002749072292174,161.2350170672677
3720.238095238095,6.922496813910452e-05,175.2514061309538,0.0004610568114259742,169.8834183857487,0.0007619527756159295,157.6029520860033
3758.990575396826,3.939353352229003e-05,30.7833409486704,0.0005414531322517697,170.933918109264,0.0007834508464079898,124.4166756005233
3797.743055555556,4.88895094161267e-05,149.6336023169093,0.0004817574540050716,171.6896858726331,0.0005458832816577026,67.20044460311809
3836.495535714286,6.339831945067542e-05,148.1899753367139,0.0004637195572006089,176.4164874534948,0.001801565570002347,10.59488947424446
3875.248015873016,4.3369505943898e-05,114.359288109688,0.0005038109129113006,166.2915512648324,0.0005002145192782887,175.298055062915
3914.000496031746,6.949439724127034e-05,130.9392185880521,0.0004606199291246507,175.8373054411175,0.0004918319781569367,135.7314895945951
3952.752976190476,3.961984867975927e-05,31.99632817538714,0.0004746676947668502,171.9989831125599,0.001550529984195309,162.8568668057147
3991.505456349206,7.241015449606158e-05,0.04607731606540399,0.0004508992633850602,173.6448911428403,0.0002918228384013341,51.67700491964619
4030.257936507936,3.662847857689347e-05,177.8649242687472,0.0004943449094403643,175.137100296118,0.0005386483918826248,60.21582562793251
4069.010416666667,5.390713432398846e-05,179.9154163163332,0.0004853953778806245,175.2788312493014,0.0006903117229500041,123.1253289760549
4107.762896825397,6.549662024150598e-05,47.11950207186427,0.0004947743669351792,168.4040838232668,0.0002629916136373177,26.27753213688862
4146.515376984127,5.517328506224272e-05,102.8317347044864,0.0005143522935368704,175.9024210978807,0.001123452592324996,1.46563705216472
4185.267857142857,3.325139599806616e-05,118.2148054670218,0.0004961279941742859,172.7488965310563,0.001059158578721099,5.047613326977222
4224.020337301587,3.445308024861727e-05,153.8825099381094,0.000488122374189312,171.1733229159653,0.001816399272040859,21.97678916670756
4262.772817460317,7.019207148132265e-05,159.9108171073435,0.0004695044294906268,169.3981376885286,0.00106276091541884,55.87602853224086
4301.525297619048,2.885730691823253e-05,157.9327266370906,0.0004959980019292828,172.1388832376764,0.0005548507790481565,177.4693396228747
4340.277777777777,4.531851500046221e-05,167.103624347223,0.0004893272861511386,168.2083827847613,0.001080006890248331,125.8229235660317
4379.030257936508,4.68547472188523e-05,177.9015772655048,0.000505743195709974,174.0692797755505,0.0003678148075840446,22.24853345849877
4417.782738095238,4.384000969883185e-05,135.2863223776825,0.0004497179619797553,174.1487763439271,0.0001530575220001611,23.87735886152364
4456.535218253968,6.889307059733014e-05,166.8398430016022,0.0004829005873274904,171.6998696840634,0.001042670659933851,81.18284190450655
4495.287698412699,4.872117558441119e-05,178.7766294662907,0.0004929234281525047,170.8429891086633,0.0003375541370262096,103.0635672442302
